first_approval,molecule_chembl_id,molecule_type,pref_name,smiles
1967.0,CHEMBL559,Small molecule,DEXTROTHYROXINE,N[C@H](Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)O
2006.0,CHEMBL111,Small molecule,RIMONABANT,Cc1c(C(=O)NN2CCCCC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1
1984.0,CHEMBL273575,Small molecule,NOMIFENSINE,CN1Cc2c(N)cccc2C(c2ccccc2)C1
1992.0,CHEMBL561,Small molecule,LOMEFLOXACIN,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c21
1962.0,CHEMBL562,Small molecule,GRISEOFULVIN,COC1=CC(=O)C[C@@H](C)[C@]12Oc1c(Cl)c(OC)cc(OC)c1C2=O
1986.0,CHEMBL563,Small molecule,FLURBIPROFEN,CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1
1956.0,CHEMBL564,Small molecule,PROMAZINE,CN(C)CCCN1c2ccccc2Sc2ccccc21
1967.0,CHEMBL565,Small molecule,CLOFIBRATE,CCOC(=O)C(C)(C)Oc1ccc(Cl)cc1
1968.0,CHEMBL112,Small molecule,ACETAMINOPHEN,CC(=O)Nc1ccc(O)cc1
1948.0,CHEMBL113,Small molecule,CAFFEINE,Cn1c(=O)c2c(ncn2C)n(C)c1=O
1957.0,CHEMBL567,Small molecule,PERPHENAZINE,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1
1965.0,CHEMBL568,Small molecule,OXAZEPAM,O=C1Nc2ccc(Cl)cc2C(c2ccccc2)=NC1O
1978.0,CHEMBL15770,Small molecule,SULINDAC,CC1=C(CC(=O)O)c2cc(F)ccc2/C1=C\c1ccc([S+](C)[O-])cc1
1978.0,CHEMBL15677,Small molecule,FENCLOFENAC,O=C(O)Cc1ccccc1Oc1ccc(Cl)cc1Cl
1954.0,CHEMBL569,Small molecule,PROCAINE,CCN(CC)CCOC(=O)c1ccc(N)cc1
1957.0,CHEMBL570,Small molecule,TRIFLUPROMAZINE,CN(C)CCCN1c2ccccc2Sc2ccc(C(F)(F)F)cc21
1986.0,CHEMBL571,Small molecule,KETOPROFEN,CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1
1953.0,CHEMBL572,Small molecule,NITROFURANTOIN,O=C1CN(/N=C/c2ccc([N+](=O)[O-])o2)C(=O)N1
1979.0,CHEMBL15870,Small molecule,INDOPROFEN,CC(C(=O)O)c1ccc(N2Cc3ccccc3C2=O)cc1
1974.0,CHEMBL15891,Small molecule,LINDANE,Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H]1Cl
1982.0,CHEMBL575,Small molecule,METHICILLIN,COc1cccc(OC)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O
1985.0,CHEMBL578,Small molecule,ENALAPRIL,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CCC[C@H]1C(=O)O
1977.0,CHEMBL580,Small molecule,LORAZEPAM,O=C1Nc2ccc(Cl)cc2C(c2ccccc2Cl)=NC1O
2000.0,CHEMBL582,Small molecule,ISOPROPYL ALCOHOL,CC(C)O
1997.0,CHEMBL583,Small molecule,GREPAFLOXACIN,Cc1c(F)c(N2CCNC(C)C2)cc2c1c(=O)c(C(=O)O)cn2C1CC1
1995.0,CHEMBL114,Small molecule,SAQUINAVIR,CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1
1996.0,CHEMBL115,Small molecule,INDINAVIR,CC(C)(C)NC(=O)[C@@H]1CN(Cc2cccnc2)CCN1C[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O
1997.0,CHEMBL584,Small molecule,NELFINAVIR,Cc1c(O)cccc1C(=O)N[C@@H](CSc1ccccc1)[C@H](O)CN1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C
1999.0,CHEMBL116,Small molecule,AMPRENAVIR,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CCOC1)S(=O)(=O)c1ccc(N)cc1
1964.0,CHEMBL585,Small molecule,TRIAMTERENE,Nc1nc(N)c2nc(-c3ccccc3)c(N)nc2n1
1998.0,CHEMBL118,Small molecule,CELECOXIB,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1
1993.0,CHEMBL119,Small molecule,TRIMETREXATE,COc1cc(NCc2ccc3nc(N)nc(N)c3c2C)cc(OC)c1OC
1997.0,CHEMBL588,Small molecule,FENOLDOPAM,Oc1ccc(C2CNCCc3c2cc(O)c(O)c3Cl)cc1
1997.0,CHEMBL589,Small molecule,ROPINIROLE,CCCN(CCC)CCc1cccc2c1CC(=O)N2
1961.0,CHEMBL591,Small molecule,ETHCHLORVYNOL,C#CC(O)(/C=C/Cl)CC
1985.0,CHEMBL17157,Small molecule,TERFENADINE,CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1
1991.0,CHEMBL592,Small molecule,LEVORPHANOL,CN1CC[C@]23CCCC[C@H]2[C@H]1Cc1ccc(O)cc13
1997.0,CHEMBL593,Small molecule,DELAVIRDINE,CC(C)Nc1cccnc1N1CCN(C(=O)c2cc3cc(NS(C)(=O)=O)ccc3[nH]2)CC1
1997.0,CHEMBL594,Small molecule,EMEDASTINE,CCOCCn1c(N2CCCN(C)CC2)nc2ccccc21
1999.0,CHEMBL595,Small molecule,PIOGLITAZONE,CCc1ccc(CCOc2ccc(CC3SC(=O)NC3=O)cc2)nc1
1968.0,CHEMBL596,Small molecule,FENTANYL,CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1
1999.0,CHEMBL121,Small molecule,ROSIGLITAZONE,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1
2021.0,CHEMBL17879,Small molecule,MARALIXIBAT CHLORIDE,CCCCC1(CCCC)CS(=O)(=O)c2ccc(N(C)C)cc2[C@@H](c2ccc(OCc3ccc(C[N+]45CCN(CC4)CC5)cc3)cc2)[C@H]1O.[Cl-]
2018.0,CHEMBL17860,Small molecule,LOFEXIDINE,CC(Oc1c(Cl)cccc1Cl)C1=NCCN1
1952.0,CHEMBL597,Small molecule,PHENTOLAMINE,Cc1ccc(N(CC2=NCCN2)c2cccc(O)c2)cc1
2008.0,CHEMBL18442,Small molecule,PLERIXAFOR,c1cc(CN2CCCNCCNCCCNCC2)ccc1CN1CCCNCCNCCCNCC1
2000.0,CHEMBL599,Small molecule,MELOXICAM,Cc1cnc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)s1
1963.0,CHEMBL600,Small molecule,ACETYLCYSTEINE,CC(=O)N[C@@H](CS)C(=O)O
1994.0,CHEMBL602,Small molecule,CYSTEAMINE,NCCS
1984.0,CHEMBL19019,Small molecule,NALTREXONE,O=C1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5
1996.0,CHEMBL603,Small molecule,ZAFIRLUKAST,COc1cc(C(=O)NS(=O)(=O)c2ccccc2C)ccc1Cc1cn(C)c2ccc(NC(=O)OC3CCCC3)cc12
1999.0,CHEMBL122,Small molecule,ROFECOXIB,CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2)cc1
1950.0,CHEMBL605,Small molecule,PROCAINAMIDE HYDROCHLORIDE,CCN(CC)CCNC(=O)c1ccc(N)cc1.Cl
1988.0,CHEMBL606,Small molecule,MISOPROSTOL,CCCCC(C)(O)C/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(=O)OC
2017.0,CHEMBL278623,Small molecule,MACIMORELIN,CC(C)(N)C(=O)N[C@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](Cc1c[nH]c2ccccc12)NC=O
1942.0,CHEMBL607,Small molecule,MEPERIDINE,CCOC(=O)C1(c2ccccc2)CCN(C)CC1
1977.0,CHEMBL608,Small molecule,PROBUCOL,CC(C)(Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1)Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1
1985.0,CHEMBL609,Small molecule,TRIENTINE,NCCNCCNCCN
1980.0,CHEMBL19490,Small molecule,ZOMEPIRAC,Cc1cc(CC(=O)O)n(C)c1C(=O)c1ccc(Cl)cc1
1987.0,CHEMBL611,Small molecule,TERAZOSIN,COc1cc2nc(N3CCN(C(=O)C4CCCO4)CC3)nc(N)c2cc1OC
1955.0,CHEMBL612,Small molecule,DEXTROAMPHETAMINE,C[C@H](N)Cc1ccccc1
2006.0,CHEMBL282724,Small molecule,SITAXENTAN,Cc1cc2c(cc1CC(=O)c1sccc1S(=O)(=O)Nc1onc(C)c1Cl)OCO2
1971.0,CHEMBL614,Small molecule,PYRAZINAMIDE,NC(=O)c1cnccn1
1995.0,CHEMBL282042,Small molecule,SAQUINAVIR MESYLATE,CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1.CS(=O)(=O)O
1958.0,CHEMBL615,Small molecule,PENICILLIN V,CC1(C)S[C@@H]2[C@H](NC(=O)COc3ccccc3)C(=O)N2[C@H]1C(=O)O
1974.0,CHEMBL617,Small molecule,CEPHALOTHIN,CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)Cc3cccs3)[C@H]2SC1
2014.0,CHEMBL125,Small molecule,MILTEFOSINE,CCCCCCCCCCCCCCCCOP(=O)([O-])OCC[N+](C)(C)C
2000.0,CHEMBL126,Small molecule,LINEZOLID,CC(=O)NC[C@H]1CN(c2ccc(N3CCOCC3)c(F)c2)C(=O)O1
1982.0,CHEMBL620,Small molecule,CLIDINIUM,C[N+]12CCC(CC1)C(OC(=O)C(O)(c1ccccc1)c1ccccc1)C2
1996.0,CHEMBL127,Small molecule,MEROPENEM,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)N(C)C)C3)[C@H](C)[C@H]12
1981.0,CHEMBL621,Small molecule,TRAZODONE,O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12
1991.0,CHEMBL622,Small molecule,ETODOLAC,CCc1cccc2c3c([nH]c12)C(CC)(CC(=O)O)OCC3
1994.0,CHEMBL623,Small molecule,NEFAZODONE,CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CCOc1ccccc1
1967.0,CHEMBL625,Small molecule,THIABENDAZOLE,c1ccc2[nH]c(-c3cscn3)nc2c1
1988.0,CHEMBL626,Small molecule,NAFTIFINE,CN(C/C=C/c1ccccc1)Cc1cccc2ccccc12
1984.0,CHEMBL628,Small molecule,PENTOXIFYLLINE,CC(=O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O
1961.0,CHEMBL629,Small molecule,AMITRIPTYLINE,CN(C)CCC=C1c2ccccc2CCc2ccccc21
1992.0,CHEMBL128,Small molecule,SUMATRIPTAN,CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1
1989.0,CHEMBL631,Small molecule,PROPAFENONE,CCCNCC(O)COc1ccccc1C(=O)CCc1ccccc1
1961.0,CHEMBL632,Small molecule,BETAMETHASONE,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO
1985.0,CHEMBL633,Small molecule,AMIODARONE,CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1
1986.0,CHEMBL634,Small molecule,ALFENTANIL,CCC(=O)N(c1ccccc1)C1(COC)CCN(CCn2nnn(CC)c2=O)CC1
1955.0,CHEMBL635,Small molecule,PREDNISONE,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2C(=O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO
2000.0,CHEMBL636,Small molecule,RIVASTIGMINE,CCN(C)C(=O)Oc1cccc([C@H](C)N(C)C)c1
1993.0,CHEMBL637,Small molecule,VENLAFAXINE,COc1ccc(C(CN(C)C)C2(O)CCCCC2)cc1
1987.0,CHEMBL129,Small molecule,ZIDOVUDINE,Cc1cn([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)c(=O)[nH]c1=O
2002.0,CHEMBL638,Small molecule,VORICONAZOLE,C[C@@H](c1ncncc1F)[C@](O)(Cn1cncn1)c1ccc(F)cc1F
1996.0,CHEMBL639,Small molecule,AZELASTINE,CN1CCCC(n2nc(Cc3ccc(Cl)cc3)c3ccccc3c2=O)CC1
1950.0,CHEMBL130,Small molecule,CHLORAMPHENICOL,O=C(N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl
1950.0,CHEMBL640,Small molecule,PROCAINAMIDE,CCN(CC)CCNC(=O)c1ccc(N)cc1
2002.0,CHEMBL641,Small molecule,ATOMOXETINE,CNCC[C@@H](Oc1ccccc1C)c1ccccc1
1984.0,CHEMBL642,Small molecule,ACEBUTOLOL,CCCC(=O)Nc1ccc(OCC(O)CNC(C)C)c(C(C)=O)c1
1951.0,CHEMBL643,Small molecule,PROMETHAZINE,CC(CN1c2ccccc2Sc2ccccc21)N(C)C
1955.0,CHEMBL131,Small molecule,PREDNISOLONE,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO
1979.0,CHEMBL644,Small molecule,TRIMIPRAMINE,CC(CN(C)C)CN1c2ccccc2CCc2ccccc21
1992.0,CHEMBL645,Small molecule,BISOPROLOL,CC(C)NCC(O)COc1ccc(COCCOC(C)C)cc1
1978.0,CHEMBL646,Small molecule,TRIAZOLAM,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2
1987.0,CHEMBL647,Small molecule,APRACLONIDINE,Nc1cc(Cl)c(N=C2NCCN2)c(Cl)c1
1982.0,CHEMBL648,Small molecule,CYCLIZINE,CN1CCN(C(c2ccccc2)c2ccccc2)CC1
2007.0,CHEMBL434394,Small molecule,NEBIVOLOL,OC(CNCC(O)C1CCc2cc(F)ccc2O1)C1CCc2cc(F)ccc2O1
1979.0,CHEMBL649,Small molecule,NADOLOL,CC(C)(C)NCC(O)COc1cccc2c1C[C@H](O)[C@H](O)C2
1957.0,CHEMBL650,Small molecule,METHYLPREDNISOLONE,C[C@H]1C[C@@H]2[C@H]([C@@H](O)C[C@@]3(C)[C@H]2CC[C@]3(O)C(=O)CO)[C@@]2(C)C=CC(=O)C=C12
1947.0,CHEMBL651,Small molecule,METHADONE,CCC(=O)C(CC(C)N(C)C)(c1ccccc1)c1ccccc1
1985.0,CHEMBL652,Small molecule,FLECAINIDE,O=C(NCC1CCCCN1)c1cc(OCC(F)(F)F)ccc1OCC(F)(F)F
1974.0,CHEMBL134,Small molecule,CLONIDINE,Clc1cccc(Cl)c1NC1=NCCN1
1996.0,CHEMBL654,Small molecule,MIRTAZAPINE,CN1CCN2c3ncccc3Cc3ccccc3C2C1
1985.0,CHEMBL655,Small molecule,MIDAZOLAM,Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2
1990.0,CHEMBL22242,Small molecule,REMOXIPRIDE,CCN1CCC[C@H]1CNC(=O)c1c(OC)ccc(Br)c1OC
1950.0,CHEMBL656,Small molecule,OXYCODONE,COc1ccc2c3c1O[C@H]1C(=O)CC[C@@]4(O)[C@@H](C2)N(C)CC[C@]314
1975.0,CHEMBL135,Small molecule,ESTRADIOL,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O
1946.0,CHEMBL657,Small molecule,DIPHENHYDRAMINE,CN(C)CCOC(c1ccccc1)c1ccccc1
1984.0,CHEMBL658,Small molecule,SUFENTANIL,CCC(=O)N(c1ccccc1)C1(COC)CCN(CCc2cccs2)CC1
2001.0,CHEMBL659,Small molecule,GALANTAMINE,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2
1968.0,CHEMBL660,Small molecule,AMANTADINE,NC12CC3CC(CC(C3)C1)C2
1981.0,CHEMBL661,Small molecule,ALPRAZOLAM,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2
1980.0,CHEMBL21731,Small molecule,MAPROTILINE,CNCCCC12CCC(c3ccccc31)c1ccccc12
1991.0,CHEMBL666,Small molecule,FOSCARNET,O=C(O)P(=O)(O)O
1973.0,CHEMBL667,Small molecule,ACETYLCHOLINE,CC(=O)OCC[N+](C)(C)C
1963.0,CHEMBL137,Small molecule,METRONIDAZOLE,Cc1ncc([N+](=O)[O-])n1CCO
1967.0,CHEMBL668,Small molecule,PROTRIPTYLINE,CNCCCC1c2ccccc2C=Cc2ccccc21
1977.0,CHEMBL669,Small molecule,CYCLOBENZAPRINE,CN(C)CCC=C1c2ccccc2C=Cc2ccccc21
1959.0,CHEMBL671,Small molecule,THIOTEPA,S=P(N1CC1)(N1CC1)N1CC1
1993.0,CHEMBL672,Small molecule,FENOFIBRATE,CC(C)OC(=O)C(C)(C)Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1
1982.0,CHEMBL673,Small molecule,PARGYLINE,C#CCN(C)Cc1ccccc1
1995.0,CHEMBL675,Small molecule,ALENDRONATE SODIUM,NCCCC(O)(P(=O)([O-])O)P(=O)(O)O.[Na+]
1960.0,CHEMBL677,Small molecule,LEVONORDEFRIN,C[C@H](N)[C@H](O)c1ccc(O)c(O)c1
1976.0,CHEMBL679,Small molecule,EPINEPHRINE,CNC[C@H](O)c1ccc(O)c(O)c1
1979.0,CHEMBL680,Small molecule,CEFACLOR,N[C@@H](C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(Cl)CS[C@H]12)c1ccccc1
1982.0,CHEMBL681,Small molecule,ETOMIDATE,CCOC(=O)c1cncn1[C@H](C)c1ccccc1
1982.0,CHEMBL682,Small molecule,AMODIAQUINE,CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O
1950.0,CHEMBL684,Small molecule,DIETHYLCARBAMAZINE,CCN(CC)C(=O)N1CCN(C)CC1
1974.0,CHEMBL685,Small molecule,MEBENDAZOLE,COC(=O)Nc1nc2cc(C(=O)c3ccccc3)ccc2[nH]1
1988.0,CHEMBL139,Small molecule,DICLOFENAC,O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl
1967.0,CHEMBL686,Small molecule,MEFENAMIC ACID,Cc1cccc(Nc2ccccc2C(=O)O)c1C
1968.0,CHEMBL688,Small molecule,FENTANYL CITRATE,CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1.O=C(O)CC(O)(CC(=O)O)C(=O)O
1991.0,CHEMBL690,Small molecule,PRAVASTATIN SODIUM,CC[C@H](C)C(=O)O[C@H]1C[C@H](O)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)[O-])[C@H]21.[Na+]
2001.0,CHEMBL691,Small molecule,ETHINYL ESTRADIOL,C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@@]21C
2010.0,CHEMBL284348,Small molecule,DALFAMPRIDINE,Nc1ccncc1
1982.0,CHEMBL692,Small molecule,GLYCERIN,OCC(O)CO
1946.0,CHEMBL695,Small molecule,TRIMETHADIONE,CN1C(=O)OC(C)(C)C1=O
1960.0,CHEMBL696,Small molecule,ETHOSUXIMIDE,CCC1(C)CC(=O)NC1=O
1957.0,CHEMBL697,Small molecule,METHSUXIMIDE,CN1C(=O)CC(C)(c2ccccc2)C1=O
2005.0,CHEMBL698,Small molecule,TETRACAINE,CCCCNc1ccc(C(=O)OCCN(C)C)cc1
1939.0,CHEMBL700,Small molecule,SULFAPYRIDINE,Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1
1977.0,CHEMBL701,Small molecule,BACLOFEN,NCC(CC(=O)O)c1ccc(Cl)cc1
1981.0,CHEMBL702,Small molecule,PIPERACILLIN,CCN1CCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3[C@@H]2SC(C)(C)[C@@H]3C(=O)O)c2ccccc2)C(=O)C1=O
1952.0,CHEMBL703,Small molecule,SUXAMETHONIUM,C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C
1987.0,CHEMBL704,Small molecule,MESALAMINE,Nc1ccc(O)c(C(=O)O)c1
1999.0,CHEMBL705,Small molecule,ALITRETINOIN,CC1=C(/C=C/C(C)=C\C=C\C(C)=C\C(=O)O)C(C)(C)CCC1
1990.0,CHEMBL706,Small molecule,CETYL ALCOHOL,CCCCCCCCCCCCCCCCO
2008.0,CHEMBL24778,Small molecule,SILODOSIN,C[C@H](Cc1cc2c(c(C(N)=O)c1)N(CCCO)CC2)NCCOc1ccccc1OCC(F)(F)F
2012.0,CHEMBL282468,Small molecule,CHOLINE CHLORIDE,C[N+](C)(C)CCO.[Cl-]
1990.0,CHEMBL707,Small molecule,DOXAZOSIN,COc1cc2nc(N3CCN(C(=O)C4COc5ccccc5O4)CC3)nc(N)c2cc1OC
2011.0,CHEMBL24828,Small molecule,VANDETANIB,COc1cc2/c(=N/c3ccc(Br)cc3F)nc[nH]c2cc1OCC1CCN(C)CC1
2001.0,CHEMBL708,Small molecule,ZIPRASIDONE,O=C1Cc2cc(CCN3CCN(c4nsc5ccccc45)CC3)c(Cl)cc2N1
2003.0,CHEMBL709,Small molecule,ALFUZOSIN,COc1cc2nc(N(C)CCCNC(=O)C3CCCO3)nc(N)c2cc1OC
1992.0,CHEMBL710,Small molecule,FINASTERIDE,CC(C)(C)NC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4NC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C
1982.0,CHEMBL711,Small molecule,PHENINDIONE,O=C1c2ccccc2C(=O)C1c1ccccc1
1957.0,CHEMBL712,Small molecule,ANISINDIONE,COc1ccc(C2C(=O)c3ccccc3C2=O)cc1
2005.0,CHEMBL713,Small molecule,ENTECAVIR,C=C1[C@H](CO)[C@@H](O)C[C@@H]1n1cnc2c(=O)[nH]c(N)nc21
1995.0,CHEMBL141,Small molecule,LAMIVUDINE,Nc1ccn([C@@H]2CS[C@H](CO)O2)c(=O)n1
1981.0,CHEMBL714,Small molecule,ALBUTEROL,CC(C)(C)NCC(O)c1ccc(O)c(CO)c1
1996.0,CHEMBL715,Small molecule,OLANZAPINE,Cc1cc2c(s1)Nc1ccccc1N=C2N1CCN(C)CC1
1997.0,CHEMBL716,Small molecule,QUETIAPINE,OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1
1959.0,CHEMBL717,Small molecule,MEDROXYPROGESTERONE ACETATE,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C
1987.0,CHEMBL719,Small molecule,MUPIROCIN,C/C(=C\C(=O)OCCCCCCCCC(=O)O)C[C@@H]1OC[C@H](C[C@@H]2O[C@H]2[C@@H](C)[C@H](C)O)[C@@H](O)[C@H]1O
2009.0,CHEMBL720,Small molecule,BENZYL ALCOHOL,OCc1ccccc1
1995.0,CHEMBL723,Small molecule,CARVEDILOL,COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12
1966.0,CHEMBL727,Small molecule,THIOGUANINE,Nc1nc2[nH]cnc2c(=S)[nH]1
1990.0,CHEMBL27193,Small molecule,DILEVALOL,C[C@H](CCc1ccccc1)NC[C@H](O)c1ccc(O)c(C(N)=O)c1
1956.0,CHEMBL728,Small molecule,PROCHLORPERAZINE,CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1
2000.0,CHEMBL729,Small molecule,LOPINAVIR,Cc1cccc(C)c1OCC(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@H](Cc1ccccc1)NC(=O)[C@H](C(C)C)N1CCCNC1=O
1981.0,CHEMBL730,Small molecule,NITROGLYCERIN,O=[N+]([O-])OCC(CO[N+](=O)[O-])O[N+](=O)[O-]
1983.0,CHEMBL734,Small molecule,ACETOHYDROXAMIC ACID,CC(=O)NO
1982.0,CHEMBL738,Small molecule,THIOPENTAL SODIUM,CCCC(C)C1(CC)C(=O)[N-]C(=S)NC1=O.[Na+]
1960.0,CHEMBL30219,Small molecule,METHOHEXITAL SODIUM,C=CCC1(C(C)C#CCC)C(=O)N=C([O-])N(C)C1=O.[Na+]
1994.0,CHEMBL741,Small molecule,LAMOTRIGINE,Nc1nnc(-c2cccc(Cl)c2Cl)c(N)n1
1970.0,CHEMBL742,Small molecule,KETAMINE,CNC1(c2ccccc2Cl)CCCCC1=O
1995.0,CHEMBL744,Small molecule,RILUZOLE,Nc1nc2ccc(OC(F)(F)F)cc2s1
1992.0,CHEMBL746,Small molecule,NEDOCROMIL,CCCc1c2oc(C(=O)O)cc(=O)c2cc2c(=O)cc(C(=O)O)n(CC)c12
1964.0,CHEMBL748,Small molecule,PRALIDOXIME CHLORIDE,C[n+]1ccccc1/C=N/O.[Cl-]
2000.0,CHEMBL750,Small molecule,ZONISAMIDE,NS(=O)(=O)Cc1noc2ccccc12
1997.0,CHEMBL751,Small molecule,BROMFENAC SODIUM,Nc1c(CC(=O)[O-])cccc1C(=O)c1ccc(Br)cc1.[Na+]
1953.0,CHEMBL753,Small molecule,PHENOXYBENZAMINE,CC(COc1ccccc1)N(CCCl)Cc1ccccc1
1991.0,CHEMBL754,Small molecule,FOSCARNET SODIUM,O=C([O-])P(=O)([O-])[O-].[Na+].[Na+].[Na+]
1997.0,CHEMBL760,Small molecule,ANAGRELIDE,O=C1CN2Cc3c(ccc(Cl)c3Cl)N=C2N1
1971.0,CHEMBL761,Small molecule,NAPHAZOLINE,c1ccc2c(CC3=NCCN3)cccc2c1
1986.0,CHEMBL762,Small molecule,OXYMETAZOLINE,Cc1cc(C(C)(C)C)c(O)c(C)c1CC1=NCCN1
1960.0,CHEMBL765,Small molecule,GUANETHIDINE,N=C(N)NCCN1CCCCCCC1
1985.0,CHEMBL766,Small molecule,CILASTATIN,CC1(C)C[C@@H]1C(=O)N/C(=C\CCCCSC[C@H](N)C(=O)O)C(=O)O
1986.0,CHEMBL768,Small molecule,ESMOLOL,COC(=O)CCc1ccc(OCC(O)CNC(C)C)cc1
1985.0,CHEMBL770,Small molecule,TOLAZOLINE,c1ccc(CC2=NCCN2)cc1
1964.0,CHEMBL771,Small molecule,CYCLOSERINE,N[C@@H]1CONC1=O
1985.0,CHEMBL148,Small molecule,IMIPENEM,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(SCCNC=N)C[C@H]12
1960.0,CHEMBL772,Small molecule,RESERPINE,COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC
1973.0,CHEMBL776,Small molecule,METAPROTERENOL,CC(C)NCC(O)c1cc(O)cc(O)c1
1984.0,CHEMBL777,Small molecule,CLAVULANIC ACID,O=C(O)[C@H]1/C(=C/CO)O[C@@H]2CC(=O)N21
1999.0,CHEMBL778,Small molecule,DEXMEDETOMIDINE,Cc1cccc([C@H](C)c2c[nH]cn2)c1C
